ID	length	Ser	Thr
XP_028888853.1	163	19	5
XP_028888854.1	257	13	17
XP_028888855.1	577	54	16
XP_028888856.1	485	57	20
XP_028888857.1	473	52	29
XP_028888858.1	667	56	46
XP_028888859.1	133	16	8
XP_028888860.1	381	58	30
XP_028888861.1	653	52	29
XP_028888862.1	631	95	43
XP_028888863.1	476	71	28
XP_028888864.1	1451	101	56
XP_028888865.1	117	11	7
XP_028888866.1	458	58	35
XP_028888867.1	714	46	31
XP_028888868.1	432	49	23
XP_028888869.1	268	27	13
XP_028888870.1	460	68	45
XP_028888871.1	394	45	22
XP_028888872.1	381	34	13
XP_028888873.1	714	91	22
XP_028888874.1	353	38	15
XP_028888875.1	261	16	14
XP_028888876.1	1096	101	56
XP_028888877.1	377	41	27
XP_028888878.1	322	27	14
XP_028888879.1	426	47	13
XP_028888880.1	238	16	13
XP_028888881.1	293	23	27
XP_028888882.1	494	36	37
XP_028888883.1	680	83	43
XP_028888884.1	381	42	22
XP_028888885.1	347	38	16
XP_028888886.1	326	42	22
XP_028888887.1	500	40	36
XP_028888888.1	497	46	22
XP_028888889.1	1347	148	79
XP_028888890.1	338	27	13
XP_028888891.1	444	52	20
XP_028888892.1	558	50	22
XP_028888893.1	410	42	19
XP_028888894.1	496	46	18
XP_028888895.1	393	27	13
XP_028888896.1	314	23	14
XP_028888897.1	690	63	36
XP_028888898.1	760	54	45
XP_028888899.1	862	58	52
XP_028888900.1	346	21	13
XP_028888901.1	73	1	4
XP_028888902.1	444	23	14
XP_028888903.1	324	32	17
XP_028888904.1	565	45	20
XP_028888905.1	306	12	13
XP_028888906.1	649	58	40
XP_028888907.1	644	57	37
XP_028888908.1	443	54	31
XP_028888909.1	300	17	20
XP_028888910.1	418	34	18
XP_028888911.1	228	20	11
XP_028888912.1	329	36	15
XP_028888913.1	445	25	25
XP_028888914.1	355	31	11
XP_028888915.1	458	38	18
XP_028888916.1	481	48	28
XP_028888917.1	319	16	15
XP_028888918.1	619	58	37
XP_028888919.1	214	19	11
XP_028888920.1	236	15	5
XP_028888921.1	458	21	32
XP_028888922.1	678	68	40
XP_028888923.1	143	8	33
XP_028888924.1	2023	235	100
XP_028888925.1	321	23	17
XP_028888926.1	241	6	16
XP_028888927.1	561	42	39
XP_028888928.1	544	31	22
XP_028888929.1	621	57	36
XP_028888930.1	88	7	5
XP_028888931.1	150	11	7
XP_028888932.1	328	39	16
XP_028888933.1	71	5	3
XP_028888934.1	708	60	34
XP_028888935.1	457	56	31
XP_028888936.1	417	48	21
XP_028888937.1	769	58	34
XP_028888938.1	369	19	15
XP_028888939.1	909	65	53
XP_028888940.1	177	12	6
XP_028888941.1	439	70	18
XP_028888942.1	1211	160	40
XP_028888943.1	211	14	8
XP_028888944.1	383	40	25
XP_028888945.1	942	83	55
XP_028888946.1	461	29	26
XP_028888947.1	458	49	27
XP_028888948.1	437	41	25
XP_028888949.1	502	33	23
XP_028888950.1	885	81	51
XP_028888951.1	535	48	23
XP_028888952.1	452	38	27
XP_028888953.1	193	13	7
XP_028888954.1	907	67	45
XP_028888955.1	914	65	53
XP_028888956.1	207	17	10
XP_028888957.1	223	28	15
XP_028888958.1	850	98	44
XP_028888959.1	1963	238	90
XP_028888960.1	511	54	31
XP_028888961.1	909	75	53
XP_028888962.1	906	61	59
XP_028888963.1	514	48	27
XP_028888964.1	492	46	32
XP_028888965.1	506	44	32
XP_028888966.1	552	35	25
XP_028888967.1	708	57	30
XP_028888968.1	421	31	19
XP_028888969.1	159	20	23
XP_028888970.1	544	37	31
XP_028888971.1	253	15	19
XP_028888972.1	460	51	27
XP_028888973.1	455	37	22
XP_028888974.1	300	15	17
XP_028888975.1	198	23	13
XP_028888976.1	612	59	23
XP_028888977.1	673	55	28
XP_028888978.1	1496	192	91
XP_028888979.1	778	76	39
XP_028888980.1	176	15	7
XP_028888981.1	189	21	9
XP_028888982.1	182	9	11
XP_028888983.1	981	104	42
XP_028888984.1	443	48	27
XP_028888985.1	305	17	20
XP_028888986.1	526	32	30
XP_028888987.1	305	17	11
XP_028888988.1	599	49	18
XP_028888989.1	192	11	9
XP_028888990.1	905	72	47
XP_028888991.1	167	12	6
XP_028888992.1	471	42	22
XP_028888993.1	145	8	3
XP_028888994.1	594	69	32
XP_028888995.1	1185	92	57
XP_028888996.1	250	19	14
XP_028888997.1	949	81	36
XP_028888998.1	553	44	25
XP_028888999.1	446	37	28
XP_028889000.1	448	32	26
XP_028889001.1	835	153	117
XP_028889002.1	304	17	23
XP_028889003.1	343	27	14
XP_028889004.1	279	22	14
XP_028889005.1	429	51	19
XP_028889006.1	1286	98	72
XP_028889007.1	630	63	42
XP_028889008.1	1246	133	56
XP_028889009.1	753	61	31
XP_028889010.1	937	99	54
XP_028889011.1	276	22	15
XP_028889012.1	843	62	44
XP_028889013.1	95	6	3
XP_028889014.1	396	16	18
XP_028889015.1	225	16	11
XP_028889016.1	351	35	18
XP_028889017.1	290	19	18
XP_028889018.1	794	81	58
XP_028889019.1	923	62	40
XP_028889020.1	515	34	30
XP_028889021.1	429	26	20
XP_028889022.1	284	24	34
XP_028889023.1	650	63	30
XP_028889024.1	651	66	30
XP_028889025.1	474	32	21
XP_028889026.1	526	32	33
XP_028889027.1	117	8	8
XP_028889028.1	158	12	7
XP_028889029.1	117	8	6
XP_028889030.1	160	15	7
XP_028889031.1	224	38	5
XP_028889032.1	103	6	3
XP_028889033.1	3052	496	757
XP_028889034.1	662	107	80
XP_028889035.1	501	48	29
XP_028889036.1	1804	198	463
XP_028889037.1	577	46	29
XP_028889038.1	257	17	13
XP_028889039.1	364	19	18
XP_028889040.1	326	19	11
XP_028889041.1	456	32	14
XP_028889042.1	473	28	20
XP_028889043.1	317	22	12
XP_028889044.1	686	51	37
XP_028889045.1	138	6	8
XP_028889046.1	392	22	25
XP_028889047.1	981	82	50
XP_028889048.1	446	27	31
XP_028889049.1	140	6	5
XP_028889050.1	259	18	12
XP_028889051.1	610	39	35
XP_028889052.1	551	65	31
XP_028889053.1	202	9	8
XP_028889054.1	1031	81	55
XP_028889055.1	2184	202	114
XP_028889056.1	716	76	29
XP_028889057.1	377	55	19
XP_028889058.1	522	32	28
XP_028889059.1	633	47	38
XP_028889060.1	1784	193	72
XP_028889061.1	1254	134	77
XP_028889062.1	612	63	28
XP_028889063.1	286	23	18
XP_028889064.1	307	23	17
XP_028889065.1	1078	88	57
XP_028889066.1	192	16	17
XP_028889067.1	770	55	34
XP_028889068.1	131	7	9
XP_028889069.1	767	44	52
XP_028889070.1	336	30	20
XP_028889071.1	398	22	25
XP_028889072.1	1157	90	70
XP_028889073.1	1568	151	88
XP_028889074.1	282	11	16
XP_028889075.1	249	15	11
XP_028889076.1	120	8	6
XP_028889077.1	462	39	27
XP_028889078.1	163	13	8
XP_028889079.1	510	38	36
XP_028889080.1	494	49	29
XP_028889081.1	165	9	4
XP_028889082.1	215	27	14
XP_028889083.1	126	6	6
XP_028889084.1	517	37	29
XP_028889085.1	435	38	23
XP_028889086.1	266	29	7
XP_028889087.1	838	60	35
XP_028889088.1	318	26	19
XP_028889089.1	1297	111	71
XP_028889090.1	884	119	39
XP_028889091.1	455	51	22
XP_028889092.1	126	7	10
XP_028889093.1	537	30	35
XP_028889094.1	261	47	17
XP_028889095.1	513	36	34
XP_028889096.1	510	38	34
XP_028889097.1	245	22	16
XP_028889098.1	527	53	27
XP_028889099.1	525	40	27
XP_028889100.1	526	37	26
XP_028889101.1	1211	105	70
XP_028889102.1	217	20	16
XP_028889103.1	139	12	9
XP_028889104.1	277	24	20
XP_028889105.1	899	76	44
XP_028889106.1	515	41	30
XP_028889107.1	458	34	37
XP_028889108.1	264	22	13
XP_028889109.1	597	51	25
XP_028889110.1	152	5	3
XP_028889111.1	589	44	28
XP_028889112.1	168	16	14
XP_028889113.1	720	126	24
XP_028889114.1	340	33	21
XP_028889115.1	1061	96	47
XP_028889116.1	554	66	30
XP_028889117.1	427	42	20
XP_028889118.1	304	39	19
XP_028889119.1	450	46	32
XP_028889120.1	394	35	27
XP_028889121.1	631	65	30
XP_028889122.1	287	20	12
XP_028889123.1	1243	114	61
XP_028889124.1	535	39	23
XP_028889125.1	539	31	29
XP_028889126.1	595	34	28
XP_028889127.1	182	12	6
XP_028889128.1	203	19	13
XP_028889129.1	367	45	26
XP_028889130.1	351	43	8
XP_028889131.1	287	29	18
XP_028889132.1	239	28	10
XP_028889133.1	882	99	48
XP_028889134.1	108	9	7
XP_028889135.1	678	71	30
XP_028889136.1	327	20	16
XP_028889137.1	534	55	30
XP_028889138.1	547	47	27
XP_028889139.1	427	37	23
XP_028889140.1	384	47	17
XP_028889141.1	491	42	25
XP_028889142.1	1639	130	96
XP_028889143.1	133	8	3
XP_028889144.1	359	22	27
XP_028889145.1	429	26	23
XP_028889146.1	337	25	11
XP_028889147.1	146	12	5
XP_028889148.1	307	20	19
XP_028889149.1	128	8	4
XP_028889150.1	982	66	39
XP_028889151.1	367	20	23
XP_028889152.1	1090	107	47
XP_028889153.1	681	76	32
XP_028889154.1	363	32	21
XP_028889155.1	886	86	53
XP_028889156.1	416	24	16
XP_028889157.1	194	16	8
XP_028889158.1	428	33	21
XP_028889159.1	405	30	23
XP_028889160.1	409	41	25
XP_028889161.1	259	26	9
XP_028889162.1	1523	164	85
XP_028889163.1	509	41	22
XP_028889164.1	343	25	22
XP_028889165.1	1441	171	76
XP_028889166.1	212	24	13
XP_028889167.1	221	21	10
XP_028889168.1	1027	72	51
XP_028889169.1	970	88	39
XP_028889170.1	1254	139	69
XP_028889171.1	228	16	11
XP_028889172.1	284	37	19
XP_028889173.1	231	18	12
XP_028889174.1	421	32	22
XP_028889175.1	413	36	19
XP_028889176.1	584	65	26
XP_028889177.1	703	69	35
XP_028889178.1	317	20	24
XP_028889179.1	607	57	26
XP_028889180.1	603	60	35
XP_028889181.1	93	8	2
XP_028889182.1	380	48	25
XP_028889183.1	1015	78	55
XP_028889184.1	351	23	22
XP_028889185.1	1016	86	97
XP_028889186.1	202	21	15
XP_028889187.1	572	75	27
XP_028889188.1	146	10	8
XP_028889189.1	354	29	13
XP_028889190.1	390	30	19
XP_028889191.1	291	25	79
XP_028889192.1	991	78	55
XP_028889193.1	744	71	51
XP_028889194.1	553	46	39
XP_028889195.1	263	18	11
XP_028889196.1	436	47	14
XP_028889197.1	802	67	38
XP_028889198.1	1498	146	85
XP_028889199.1	348	19	10
XP_028889200.1	570	41	38
XP_028889201.1	752	57	33
XP_028889202.1	274	24	18
XP_028889203.1	662	54	47
XP_028889204.1	317	19	22
XP_028889205.1	254	18	14
XP_028889206.1	530	44	43
XP_028889207.1	1149	142	67
XP_028889208.1	752	48	45
XP_028889209.1	451	39	31
XP_028889210.1	283	20	16
XP_028889211.1	1290	148	56
XP_028889212.1	468	33	30
XP_028889213.1	128	6	10
XP_028889214.1	839	87	48
XP_028889215.1	689	50	37
XP_028889216.1	662	103	41
XP_028889217.1	476	33	27
XP_028889218.1	254	23	14
XP_028889219.1	346	32	15
XP_028889220.1	979	68	63
XP_028889221.1	605	96	34
XP_028889222.1	195	22	6
XP_028889223.1	274	30	12
XP_028889224.1	144	6	10
XP_028889225.1	248	17	9
XP_028889226.1	582	36	30
XP_028889227.1	349	35	12
XP_028889228.1	367	23	20
XP_028889229.1	225	7	9
XP_028889230.1	1919	151	108
XP_028889231.1	107	4	6
XP_028889232.1	565	28	31
XP_028889233.1	335	22	15
XP_028889234.1	552	56	28
XP_028889235.1	154	7	9
XP_028889236.1	745	57	40
XP_028889237.1	98	9	3
XP_028889238.1	337	30	14
XP_028889239.1	749	61	25
XP_028889240.1	509	35	20
XP_028889241.1	348	20	12
XP_028889242.1	162	10	4
XP_028889243.1	772	74	44
XP_028889244.1	550	86	26
XP_028889245.1	376	30	21
XP_028889246.1	426	41	17
XP_028889247.1	747	71	39
XP_028889248.1	528	27	27
XP_028889249.1	925	94	39
XP_028889250.1	331	21	25
XP_028889251.1	401	32	21
XP_028889252.1	718	46	39
XP_028889253.1	1641	157	110
XP_028889254.1	417	30	18
XP_028889255.1	490	54	28
XP_028889256.1	580	43	39
XP_028889257.1	211	13	15
XP_028889258.1	799	84	52
XP_028889259.1	167	9	10
XP_028889260.1	402	32	17
XP_028889261.1	449	26	20
XP_028889262.1	851	72	38
XP_028889263.1	236	35	14
XP_028889264.1	685	109	53
XP_028889265.1	424	52	18
XP_028889266.1	480	31	24
XP_028889267.1	530	63	25
XP_028889268.1	281	17	13
XP_028889269.1	273	20	10
XP_028889270.1	298	24	15
XP_028889271.1	90	14	4
XP_028889272.1	310	20	11
XP_028889273.1	353	26	14
XP_028889274.1	310	21	22
XP_028889275.1	136	12	3
XP_028889276.1	279	31	8
XP_028889277.1	554	46	38
XP_028889278.1	397	25	26
XP_028889279.1	537	69	37
XP_028889280.1	216	10	6
XP_028889281.1	341	26	6
XP_028889282.1	270	19	13
XP_028889283.1	839	143	59
XP_028889284.1	248	11	11
XP_028889285.1	313	28	25
XP_028889286.1	237	18	12
XP_028889287.1	252	12	19
XP_028889288.1	241	24	16
XP_028889289.1	632	46	44
XP_028889290.1	475	33	18
XP_028889291.1	410	80	22
XP_028889292.1	1786	226	73
XP_028889293.1	286	19	13
XP_028889294.1	380	23	10
XP_028889295.1	420	36	18
XP_028889296.1	534	57	32
XP_028889297.1	1088	128	68
XP_028889298.1	810	50	41
XP_028889299.1	201	22	7
XP_028889300.1	101	7	14
XP_028889301.1	190	19	12
XP_028889302.1	575	38	28
XP_028889303.1	306	20	16
XP_028889304.1	316	25	11
XP_028889305.1	255	11	22
XP_028889306.1	422	42	25
XP_028889307.1	1289	101	78
XP_028889308.1	254	24	9
XP_028889309.1	564	37	25
XP_028889310.1	1312	102	56
XP_028889311.1	112	9	2
XP_028889312.1	337	30	30
XP_028889313.1	253	21	10
XP_028889314.1	825	78	39
XP_028889315.1	258	21	12
XP_028889316.1	350	38	16
XP_028889317.1	425	51	20
XP_028889318.1	137	10	4
XP_028889319.1	420	94	33
XP_028889320.1	704	43	50
XP_028889321.1	175	6	10
XP_028889322.1	199	12	5
XP_028889323.1	143	11	14
XP_028889324.1	167	11	13
XP_028889325.1	220	22	18
XP_028889326.1	316	24	18
XP_028889327.1	150	16	10
XP_028889328.1	954	93	46
XP_028889329.1	726	44	28
XP_028889330.1	466	60	28
XP_028889331.1	447	45	16
XP_028889332.1	200	10	7
XP_028889333.1	933	98	39
XP_028889334.1	658	53	36
XP_028889335.1	340	22	20
XP_028889336.1	384	28	16
XP_028889337.1	364	37	31
XP_028889338.1	433	49	28
XP_028889339.1	533	49	31
XP_028889340.1	1630	145	98
XP_028889341.1	254	10	13
XP_028889342.1	286	17	21
XP_028889343.1	162	11	3
XP_028889344.1	263	10	10
XP_028889345.1	339	36	18
XP_028889346.1	683	63	29
XP_028889347.1	326	29	13
XP_028889348.1	918	95	36
XP_028889349.1	373	37	17
XP_028889350.1	544	50	33
XP_028889351.1	1025	158	50
XP_028889352.1	282	31	14
XP_028889353.1	391	36	20
XP_028889354.1	569	72	32
XP_028889355.1	565	35	23
XP_028889356.1	664	50	30
XP_028889357.1	519	46	19
XP_028889358.1	493	33	34
XP_028889359.1	575	40	34
XP_028889360.1	345	19	15
XP_028889361.1	717	146	62
XP_028889362.1	1452	123	81
XP_028889363.1	476	46	25
XP_028889364.1	220	18	9
XP_028889365.1	637	81	35
XP_028889366.1	600	76	29
XP_028889367.1	167	12	5
XP_028889368.1	990	114	38
XP_028889369.1	300	33	13
XP_028889370.1	298	27	7
XP_028889371.1	302	21	13
XP_028889372.1	605	57	43
XP_028889373.1	846	62	33
XP_028889374.1	199	18	11
XP_028889375.1	548	72	40
XP_028889376.1	586	40	23
XP_028889377.1	324	13	20
XP_028889378.1	647	56	31
XP_028889379.1	197	37	11
XP_028889380.1	235	44	17
XP_028889381.1	230	32	25
XP_028889382.1	332	24	17
XP_028889383.1	312	33	15
XP_028889384.1	512	41	26
XP_028889385.1	315	23	9
XP_028889386.1	546	37	30
XP_028889387.1	310	34	12
XP_028889388.1	435	23	14
XP_028889389.1	321	25	9
XP_028889390.1	306	25	15
XP_028889391.1	459	47	30
XP_028889392.1	720	72	34
XP_028889393.1	184	19	42
XP_028889394.1	177	26	33
XP_028889395.1	166	25	29
XP_028889396.1	176	30	33
XP_028889397.1	173	31	32
XP_028889398.1	470	43	27
XP_028889399.1	451	44	27
XP_028889400.1	588	45	27
XP_028889401.1	680	59	32
XP_028889402.1	660	54	29
XP_028889403.1	133	5	8
XP_028889404.1	426	24	18
XP_028889405.1	594	106	63
XP_028889406.1	287	33	11
XP_028889407.1	238	21	11
XP_028889408.1	790	54	53
XP_028889409.1	290	36	28
XP_028889410.1	799	115	47
XP_028889411.1	432	36	14
XP_028889412.1	289	20	14
XP_028889413.1	319	24	18
XP_028889414.1	590	83	38
XP_028889415.1	1086	82	69
XP_028889416.1	1078	74	55
XP_028889417.1	1010	106	53
XP_028889418.1	259	49	18
XP_028889419.1	411	50	23
XP_028889420.1	318	31	26
XP_028889421.1	383	37	14
XP_028889422.1	293	36	12
XP_028889423.1	371	32	20
XP_028889424.1	499	31	26
XP_028889425.1	524	56	31
XP_028889426.1	395	42	14
XP_028889427.1	788	107	55
XP_028889428.1	1303	108	72
XP_028889429.1	108	7	8
XP_028889430.1	250	10	8
XP_028889431.1	1350	106	73
XP_028889432.1	88	9	3
XP_028889433.1	529	43	38
XP_028889434.1	125	9	6
XP_028889435.1	148	18	6
XP_028889436.1	147	8	7
XP_028889437.1	663	64	34
XP_028889438.1	543	41	32
XP_028889439.1	825	65	45
XP_028889440.1	254	12	17
XP_028889441.1	329	21	16
XP_028889442.1	263	12	20
XP_028889443.1	410	36	31
XP_028889444.1	873	69	59
XP_028889445.1	693	85	33
XP_028889446.1	417	23	16
XP_028889447.1	561	50	20
XP_028889448.1	146	13	4
XP_028889449.1	498	35	31
XP_028889450.1	417	24	23
XP_028889451.1	987	80	43
XP_028889452.1	266	23	12
XP_028889453.1	369	18	12
XP_028889454.1	254	9	8
XP_028889455.1	416	23	23
XP_028889456.1	450	28	22
XP_028889457.1	769	56	36
XP_028889458.1	685	50	36
XP_028889459.1	710	62	30
XP_028889460.1	240	12	10
XP_028889461.1	446	34	23
XP_028889462.1	683	96	34
XP_028889463.1	730	66	25
XP_028889464.1	594	33	34
XP_028889465.1	336	43	20
XP_028889466.1	738	60	41
XP_028889467.1	916	111	47
XP_028889468.1	657	45	25
XP_028889469.1	190	8	10
XP_028889470.1	463	26	27
XP_028889471.1	315	50	16
XP_028889472.1	614	41	26
XP_028889473.1	166	26	11
XP_028889474.1	477	50	32
XP_028889475.1	113	10	5
XP_028889476.1	654	66	33
XP_028889477.1	288	28	12
XP_028889478.1	465	45	21
XP_028889479.1	153	8	10
XP_028889480.1	289	30	17
XP_028889481.1	641	56	32
XP_028889482.1	652	79	41
XP_028889483.1	746	68	38
XP_028889484.1	602	56	24
XP_028889485.1	241	24	17
XP_028889486.1	1217	152	61
XP_028889487.1	104	2	4
XP_028889488.1	159	13	6
XP_028889489.1	1193	116	69
XP_028889490.1	239	29	15
XP_028889491.1	432	32	23
XP_028889492.1	552	26	39
XP_028889493.1	754	57	42
XP_028889494.1	278	22	14
XP_028889495.1	466	53	26
XP_028889496.1	377	61	13
XP_028889497.1	129	7	7
XP_028889498.1	233	23	10
XP_028889499.1	458	61	21
XP_028889500.1	4946	437	234
XP_028889501.1	412	46	24
XP_028889502.1	1566	110	113
XP_028889503.1	542	38	32
XP_028889504.1	924	97	47
XP_028889505.1	276	16	8
XP_028889506.1	387	61	26
XP_028889507.1	192	20	17
XP_028889508.1	577	60	34
XP_028889509.1	865	102	54
XP_028889510.1	381	27	22
XP_028889511.1	440	19	21
XP_028889512.1	188	26	5
XP_028889513.1	891	87	60
XP_028889514.1	623	70	30
XP_028889515.1	514	38	29
XP_028889516.1	469	35	29
XP_028889517.1	604	48	26
XP_028889518.1	219	20	11
XP_028889519.1	279	34	19
XP_028889520.1	247	16	16
XP_028889521.1	475	36	21
XP_028889522.1	582	45	38
XP_028889523.1	651	74	30
XP_028889524.1	591	49	35
XP_028889525.1	345	32	15
XP_028889526.1	376	37	30
XP_028889527.1	287	24	13
XP_028889528.1	144	18	4
XP_028889529.1	136	10	9
XP_028889530.1	103	4	6
XP_028889531.1	577	42	18
XP_028889532.1	345	46	19
XP_028889533.1	219	6	7
XP_028889534.1	530	41	34
XP_028889535.1	2198	169	126
XP_028889536.1	565	59	25
XP_028889537.1	1028	92	65
XP_028889538.1	285	23	12
XP_028889539.1	446	97	24
XP_028889540.1	1281	127	57
XP_028889541.1	212	15	12
XP_028889542.1	240	18	10
XP_028889543.1	472	72	26
XP_028889544.1	468	49	29
XP_028889545.1	182	15	8
XP_028889546.1	346	16	17
XP_028889547.1	711	62	27
XP_028889548.1	487	36	28
XP_028889549.1	325	27	15
XP_028889550.1	715	82	29
XP_028889551.1	442	36	22
XP_028889552.1	411	28	26
XP_028889553.1	579	92	31
XP_028889554.1	491	50	25
XP_028889555.1	346	26	23
XP_028889556.1	169	8	8
XP_028889557.1	333	27	13
XP_028889558.1	376	31	20
XP_028889559.1	441	49	32
XP_028889560.1	123	8	10
XP_028889561.1	676	60	53
XP_028889562.1	1249	123	55
XP_028889563.1	342	38	17
XP_028889564.1	231	16	12
XP_028889565.1	391	30	18
XP_028889566.1	1068	180	77
XP_028889567.1	678	46	36
XP_028889568.1	458	41	31
XP_028889569.1	88	9	3
XP_028889570.1	496	46	31
XP_028889571.1	319	20	9
XP_028889572.1	685	41	47
XP_028889573.1	551	33	30
XP_028889574.1	463	32	26
XP_028889575.1	126	24	10
XP_028889576.1	668	82	31
XP_028889577.1	675	51	34
XP_028889578.1	218	11	7
XP_028889579.1	234	13	12
XP_028889580.1	372	19	24
XP_028889581.1	637	57	33
XP_028889582.1	543	48	37
XP_028889583.1	555	47	34
XP_028889584.1	818	106	35
XP_028889585.1	674	59	26
XP_028889586.1	924	106	67
XP_028889587.1	481	34	19
XP_028889588.1	758	73	42
XP_028889589.1	89	8	4
XP_028889590.1	558	36	25
XP_028889591.1	787	48	63
XP_028889592.1	353	38	16
XP_028889593.1	537	35	33
XP_028889594.1	663	52	33
XP_028889595.1	322	18	15
XP_028889596.1	716	56	33
XP_028889597.1	250	11	12
XP_028889598.1	95	8	5
XP_028889599.1	575	48	26
XP_028889600.1	586	42	24
XP_028889601.1	528	43	22
XP_028889602.1	1398	140	82
XP_028889603.1	797	69	35
XP_028889604.1	955	68	60
XP_028889605.1	626	68	36
XP_028889606.1	850	106	50
XP_028889607.1	118	21	8
XP_028889608.1	729	63	35
XP_028889609.1	546	41	34
XP_028889610.1	336	33	11
XP_028889611.1	333	23	23
XP_028889612.1	266	19	18
XP_028889613.1	264	9	18
XP_028889614.1	476	37	22
XP_028889615.1	335	15	20
XP_028889616.1	530	66	27
XP_028889617.1	143	8	5
XP_028889618.1	385	26	16
XP_028889619.1	431	44	18
XP_028889620.1	2224	159	106
XP_028889621.1	360	36	10
XP_028889622.1	483	37	15
XP_028889623.1	477	70	32
XP_028889624.1	334	26	17
XP_028889625.1	342	16	17
XP_028889626.1	382	38	28
XP_028889627.1	676	76	30
XP_028889628.1	508	35	27
XP_028889629.1	810	61	58
XP_028889630.1	1389	152	90
XP_028889631.1	1052	100	59
XP_028889632.1	501	43	22
XP_028889633.1	603	59	41
XP_028889634.1	940	115	52
XP_028889635.1	297	29	12
XP_028889636.1	500	81	24
XP_028889637.1	685	66	42
XP_028889638.1	323	27	13
XP_028889639.1	602	49	43
XP_028889640.1	505	41	22
XP_028889641.1	562	56	34
XP_028889642.1	886	65	56
XP_028889643.1	263	25	14
XP_028889644.1	467	55	28
XP_028889645.1	191	20	11
XP_028889646.1	631	72	36
XP_028889647.1	162	17	5
XP_028889648.1	214	24	8
XP_028889649.1	215	23	9
XP_028889650.1	758	62	31
XP_028889651.1	129	12	10
XP_028889652.1	755	94	38
XP_028889653.1	573	44	32
XP_028889654.1	348	27	11
XP_028889655.1	608	66	35
XP_028889656.1	1925	192	105
XP_028889657.1	607	78	32
XP_028889658.1	174	18	7
XP_028889659.1	270	17	12
XP_028889660.1	1391	155	82
XP_028889661.1	372	33	7
XP_028889662.1	170	25	7
XP_028889663.1	537	42	22
XP_028889664.1	770	75	42
XP_028889665.1	412	31	22
XP_028889666.1	708	40	41
XP_028889667.1	704	50	41
XP_028889668.1	506	99	23
XP_028889669.1	439	63	21
XP_028889670.1	350	30	21
XP_028889671.1	608	37	34
XP_028889672.1	264	40	11
XP_028889673.1	584	51	30
XP_028889674.1	717	64	26
XP_028889675.1	259	19	12
XP_028889676.1	133	7	11
XP_028889677.1	119	16	3
XP_028889678.1	413	30	20
XP_028889679.1	346	41	18
XP_028889680.1	1273	121	70
XP_028889681.1	89	7	5
XP_028889682.1	624	44	32
XP_028889683.1	271	18	19
XP_028889684.1	1225	167	72
XP_028889685.1	378	17	22
XP_028889686.1	341	30	15
XP_028889687.1	219	18	14
XP_028889688.1	266	17	17
XP_028889689.1	471	46	28
XP_028889690.1	743	92	47
XP_028889691.1	1092	56	64
XP_028889692.1	904	81	43
XP_028889693.1	237	28	9
XP_028889694.1	1072	134	36
XP_028889695.1	1684	157	76
XP_028889696.1	549	61	33
XP_028889697.1	245	8	15
XP_028889698.1	320	23	15
XP_028889699.1	560	42	24
XP_028889700.1	1398	134	81
XP_028889701.1	256	18	18
XP_028889702.1	115	7	6
XP_028889703.1	81	4	3
XP_028889704.1	528	49	34
XP_028889705.1	835	101	33
XP_028889706.1	828	56	42
XP_028889707.1	180	23	9
XP_028889708.1	306	25	15
XP_028889709.1	963	72	57
XP_028889710.1	195	19	10
XP_028889711.1	421	31	14
XP_028889712.1	831	82	36
XP_028889713.1	855	132	51
XP_028889714.1	635	56	33
XP_028889715.1	324	38	22
XP_028889716.1	475	48	17
XP_028889717.1	405	39	17
XP_028889718.1	105	15	9
XP_028889719.1	551	46	21
XP_028889720.1	366	24	11
XP_028889721.1	846	63	54
XP_028889722.1	529	43	27
XP_028889723.1	366	36	22
XP_028889724.1	649	45	44
XP_028889725.1	533	52	20
XP_028889726.1	470	49	24
XP_028889727.1	373	33	17
XP_028889728.1	314	14	7
XP_028889729.1	380	27	28
XP_028889730.1	148	10	14
XP_028889731.1	886	107	53
XP_028889732.1	363	49	19
XP_028889733.1	665	64	49
XP_028889734.1	277	18	11
XP_028889735.1	1278	131	53
XP_028889736.1	658	48	32
XP_028889737.1	368	30	21
XP_028889738.1	1010	60	50
XP_028889739.1	162	12	5
XP_028889740.1	539	71	30
XP_028889741.1	294	23	15
XP_028889742.1	612	63	37
XP_028889743.1	223	20	9
XP_028889744.1	763	63	41
XP_028889745.1	76	4	4
XP_028889746.1	127	12	5
XP_028889747.1	177	14	9
XP_028889748.1	338	21	14
XP_028889749.1	614	81	23
XP_028889750.1	1534	151	60
XP_028889751.1	267	39	13
XP_028889752.1	321	25	19
XP_028889753.1	356	28	21
XP_028889754.1	660	65	36
XP_028889755.1	574	86	47
XP_028889756.1	352	26	24
XP_028889757.1	947	73	56
XP_028889758.1	973	96	52
XP_028889759.1	681	53	32
XP_028889760.1	399	45	18
XP_028889761.1	363	53	24
XP_028889762.1	244	20	14
XP_028889763.1	651	71	45
XP_028889764.1	215	20	7
XP_028889765.1	232	30	14
XP_028889766.1	468	48	24
XP_028889767.1	429	17	28
XP_028889768.1	481	24	18
XP_028889769.1	874	88	42
XP_028889770.1	324	24	17
XP_028889771.1	599	52	39
XP_028889772.1	144	12	7
XP_028889773.1	174	17	9
XP_028889774.1	674	44	30
XP_028889775.1	589	46	23
XP_028889776.1	204	11	9
XP_028889777.1	335	45	20
XP_028889778.1	231	21	13
XP_028889779.1	627	79	20
